,TSNE-1,TSNE-2,task_source
9430,-17.56591,18.110973,human
9431,-25.844477,-24.718967,human
9432,-19.28674,10.7407,human
9433,-19.371714,33.90464,human
9434,-15.649469,27.64002,human
9435,-31.032059,1.5536542,human
9436,-37.161026,19.92932,human
9437,-15.219373,40.31947,human
9438,-35.615646,-5.5370207,human
9439,-19.192326,4.433571,human
9440,-44.84787,-15.330343,human
9441,-7.8103166,27.22843,human
9442,-27.979004,-15.555073,human
9443,-6.465663,27.749975,human
9444,-43.395935,-16.383598,human
9445,-44.854237,-18.543247,human
9446,-14.89801,15.376058,human
9447,-29.872734,26.00095,human
9448,-29.275074,9.084415,human
9449,-22.228392,40.42457,human
9450,-56.120598,-14.160504,human
9451,-28.701387,-4.8916016,human
9452,-29.50201,-7.605343,human
9453,-17.930954,11.648097,human
9454,-39.290127,-35.464508,human
9455,-47.80114,4.1529784,human
9456,-40.23865,-15.327556,human
9457,-17.218431,0.8971855,human
9458,-37.588352,-15.087313,human
9459,-20.030647,-0.9402448,human
9460,-18.298573,4.4584937,human
9461,-25.034641,40.040215,human
9462,-20.082182,25.14542,human
9463,-18.674679,12.942567,human
9464,-61.612225,10.597887,human
9465,-15.109706,0.8217714,human
9466,-46.306324,15.671874,human
9467,-49.178764,3.1215873,human
9468,-38.301178,-20.909697,human
9469,-19.156364,26.329323,human
9470,-18.76117,32.36811,human
9471,-45.946655,-21.342644,human
9472,-32.651505,-5.0334287,human
9473,-50.668766,3.3167922,human
9474,-17.856316,41.13547,human
9475,-12.17197,20.849457,human
9476,-25.844826,-24.735395,human
9477,-19.446682,40.905613,human
9478,-14.084631,-0.16703548,human
9479,-7.943484,27.325031,human
9480,-24.78827,4.884014,human
9481,-35.782696,-17.197239,human
9482,-22.52352,9.4584,human
9483,-22.87694,32.338856,human
9484,-42.428707,10.091179,human
9485,-21.693293,6.652612,human
9486,-4.234772,21.017977,human
9487,-42.705173,16.687397,human
9488,-13.164762,25.206116,human
9489,-20.8143,14.306562,human
9490,-30.652761,19.350998,human
9491,-18.797216,18.953993,human
9492,-22.28941,18.970518,human
9493,-43.049282,16.089937,human
9494,-23.479513,-4.8046827,human
9495,-28.485826,-31.752666,human
9496,-13.04829,29.88345,human
9497,-23.554934,8.188077,human
9498,-23.555126,39.00947,human
9499,-14.751407,15.145856,human
9500,-12.47957,25.315418,human
9501,-9.645088,17.196526,human
9502,-10.138333,16.16514,human
9503,-55.39805,-4.445489,human
9504,-18.679012,10.183271,human
9505,-18.691236,0.6640455,human
9506,-24.010702,-0.46142012,human
9507,-22.686483,6.912806,human
9508,-13.57389,17.83366,human
9509,-6.8371105,16.995125,human
9510,-10.341398,14.626351,human
9511,-21.629486,-6.510256,human
9512,0.6989341,10.389749,human
9513,-25.868416,5.7113514,human
9514,-28.700188,3.1305299,human
9515,-23.537886,39.830452,human
9516,-21.572393,-0.8871197,human
9517,-21.562508,-2.0653322,human
9518,-37.785503,-18.449953,human
9519,-42.861572,-18.986683,human
9520,-31.203373,-17.605303,human
9521,-24.482574,8.74429,human
9522,-13.770679,20.642569,human
9523,-34.36416,-26.316236,human
9524,-44.9973,-13.638395,human
9525,-43.76408,-18.028482,human
9526,-16.160458,26.706776,human
9527,-38.566723,-11.298735,human
9528,-8.30618,21.739923,human
9529,-42.918224,-16.832945,human
9530,-21.00613,-2.5770123,human
9531,-10.221654,28.364342,human
9532,-18.729729,-8.914796,human
9533,-27.086418,9.371084,human
9534,-6.076047,22.753733,human
9535,-38.736416,15.524856,human
9536,-20.240122,25.22285,human
9537,-19.270922,35.922215,human
9538,-15.654907,10.504181,human
9539,-18.577682,17.362196,human
9540,-15.571299,10.510822,human
9541,-16.3045,16.968248,human
9542,-25.2167,-25.620686,human
9543,-37.740795,-13.685252,human
9544,-36.93779,10.962892,human
9545,-10.673802,28.300474,human
9546,-60.443985,-1.9444728,human
9547,-14.303258,40.268368,human
9548,-26.51456,-27.863092,human
9549,-19.355814,14.29832,human
9550,-23.513693,1.0053604,human
9551,-17.026873,2.5328035,human
9552,-16.302383,13.627366,human
9553,-11.659102,20.87199,human
9554,-16.68558,10.765059,human
9555,-19.014227,15.834172,human
9556,-21.285702,3.4855015,human
9557,-18.687344,29.170517,human
9558,-9.860154,21.982643,human
9559,-22.638416,-13.385252,human
9560,-20.006897,30.77803,human
9561,-40.272717,-9.067932,human
9562,-46.47738,-30.578651,human
9563,-31.732233,-9.343015,human
9564,-21.141224,7.9257793,human
9565,-24.18964,-1.40153,human
9566,-33.121925,40.795784,human
9567,-16.74156,20.675589,human
9568,-15.504464,16.624804,human
9569,-36.639874,-11.34291,human
9570,-35.866844,-9.735381,human
9571,-22.858171,5.1434283,human
9572,-48.57622,5.872838,human
9573,-17.147898,18.143795,human
9574,-12.117166,22.121271,human
9575,-39.33499,-12.443025,human
9576,-18.201826,11.364902,human
9577,-35.765457,-5.0851507,human
9578,-13.234801,16.36214,human
9579,-18.27164,4.4259853,human
9580,-12.660472,23.134377,human
9581,-25.39378,14.387416,human
9582,-9.881522,19.022226,human
9583,-15.495982,9.033469,human
9584,-16.99037,1.4835763,human
9585,-42.123238,-14.480106,human
9586,-22.455,38.015953,human
9587,-15.730145,26.316784,human
9588,-9.93064,27.901665,human
9589,-16.110159,27.84248,human
9590,-18.593082,32.924152,human
9591,-15.529239,5.6468515,human
9592,-28.333454,11.38361,human
9593,2.6128037,18.898506,human
9594,-48.17536,-18.093273,human
9595,-8.640632,34.377735,human
9596,-13.292396,13.774481,human
9597,-43.5858,-14.8179,human
9598,-24.99559,7.002272,human
9599,-11.469815,30.602488,human
9600,-18.635271,11.246587,human
9601,-24.412325,2.5669303,human
9602,-55.479202,-5.7099485,human
9603,-12.102138,24.276976,human
9604,-17.269297,32.066196,human
9605,-18.12508,-13.08663,human
9606,-13.36827,0.10419166,human
9607,-18.102833,-13.098149,human
9608,-21.366714,-1.3415198,human
9609,-22.670923,6.9320216,human
9610,-16.117868,2.269341,human
9611,0.67574704,10.347394,human
9612,-46.349705,-7.17024,human
9613,-7.142487,18.483625,human
9614,-31.089655,-2.6528494,human
9615,-19.378923,9.14758,human
9616,-24.506632,2.3622077,human
9617,-18.077227,-13.169475,human
9618,-22.620176,5.136528,human
9619,-21.729883,14.20248,human
9620,-36.594913,-16.430143,human
9621,-44.788715,-9.425032,human
9622,-10.157787,16.083456,human
9623,-29.325262,27.061548,human
9624,-9.319525,18.319973,human
9625,-49.069324,-17.860373,human
9626,-33.298256,-4.33055,human
9627,-36.40027,-14.973103,human
9628,-33.430687,-5.281474,human
9629,-19.11182,38.9397,human
9630,-7.3167057,21.28485,human
9631,-10.509028,-8.762045,human
9632,-20.63303,-2.5546162,human
9633,-22.020067,-1.689923,human
9634,-36.21827,-11.399725,human
9635,-15.556925,7.479686,human
9636,-5.712473,19.875563,human
9637,-21.022038,5.3007717,human
9638,-39.103092,-13.64184,human
9639,-14.683665,16.984451,human
9640,-13.610613,14.674261,human
9641,-41.585285,-9.463655,human
9642,-43.69953,-24.412334,human
9643,-21.568903,8.41626,human
9644,-41.302452,-17.1183,human
9645,-37.27618,16.697458,human
9646,-20.06178,3.8821766,human
9647,-49.559624,3.1086268,human
9648,-11.228664,16.712751,human
9649,-9.833481,30.388472,human
9650,-17.92329,8.467936,human
9651,-18.52079,-0.24774761,human
9652,-7.1128197,18.501133,human
9653,-24.109497,6.1650586,human
9654,-20.738716,-5.0301585,human
9655,-11.657336,10.278853,human
9656,-21.68323,6.6458945,human
9657,-7.7495537,21.378803,human
9658,-11.159926,34.34307,human
9659,-24.178772,-1.3999187,human
9660,-22.727211,2.4873283,human
9661,-16.90323,40.87607,human
9662,-21.03361,5.338505,human
9663,-23.189882,10.499772,human
9664,-16.520359,10.426147,human
9665,-44.33147,16.179333,human
9666,-18.77571,32.6809,human
9667,-18.177727,-3.8184304,human
9668,-18.00452,8.7619915,human
9669,-4.614412,24.297297,human
9670,-16.292961,-9.471351,human
9671,-18.702917,0.5193984,human
9672,-15.4892,8.92409,human
9673,-9.191393,24.347712,human
9674,-15.612633,11.04943,human
9675,-11.248863,36.66777,human
9676,-2.1479294,23.552391,human
9677,-8.920942,24.801754,human
9678,-10.441668,-3.6088989,human
9679,-7.4447417,-3.1701438,human
9680,-19.445784,7.088271,human
9681,-28.301218,-18.270838,human
9682,-10.599692,22.360777,human
9683,-30.26343,27.357096,human
9684,-17.511002,-2.1857219,human
9685,-6.862412,20.153862,human
9686,-46.025482,-11.839947,human
9687,-35.214554,19.946796,human
9688,-36.279995,-1.7460248,human
9689,-19.0023,-10.656812,human
9690,-5.9392705,25.647095,human
9691,-11.367394,21.283611,human
9692,-31.124222,-0.27894256,human
9693,-18.279501,4.460294,human
9694,-7.105922,18.51547,human
9695,-45.478146,-6.164707,human
9696,-29.303415,-11.529827,human
9697,-21.021223,5.3459187,human
9698,-10.301584,22.91016,human
9699,-22.151993,36.201714,human
9700,-6.151371,9.967121,human
9701,-23.273657,-9.991507,human
9702,-21.28502,12.568586,human
9703,-17.620186,13.836767,human
9704,-34.4607,-5.954168,human
9705,-32.603745,-8.822593,human
9706,-24.353348,2.593554,human
9707,-20.359543,16.457088,human
9708,-18.830528,0.95061994,human
9709,-18.821678,11.715942,human
9710,-28.093687,-1.2173887,human
9711,-48.7575,-22.90217,human
9712,-54.113712,15.493207,human
9713,-28.995485,-20.145329,human
9714,-41.149944,-19.8301,human
9715,-42.625423,-3.188985,human
9716,-10.550956,22.221773,human
9717,-34.99108,-9.385005,human
9718,-28.563423,-24.42047,human
9719,-20.203444,11.733609,human
9720,-13.285657,13.303936,human
9721,-20.267372,-2.1391332,human
9722,-11.6801815,20.88476,human
9723,-16.390623,14.9143095,human
9724,-28.725664,-25.215372,human
9725,-21.88813,2.3216138,human
9726,-46.681107,-31.340725,human
9727,-30.89364,-22.271027,human
9728,-41.903713,-14.807798,human
9729,-4.9166,24.36851,human
9730,-10.468339,19.888943,human
9731,-22.091705,-4.885788,human
9732,-44.72467,-18.348763,human
9733,-31.712124,-24.187511,human
9734,-17.373127,-10.84792,human
9735,-17.314335,32.175377,human
9736,-14.324403,18.330576,human
9737,-24.474209,-2.4268503,human
9738,-16.003544,18.098354,human
9739,-45.07765,-12.156388,human
9740,-40.370323,-22.352884,human
9741,-14.745224,15.666745,human
9742,-2.2285047,15.384796,human
9743,-34.408623,-16.107819,human
9744,-43.15797,-19.538912,human
9745,-7.4281707,13.27325,human
9746,-23.469444,-15.287922,human
9747,-12.852733,-4.3490157,human
9748,-18.801146,0.89918905,human
9749,-21.571146,-3.5845954,human
9750,-24.02585,33.69368,human
9751,-2.3269942,12.465658,human
9752,-41.55328,-24.983713,human
9753,-23.510536,0.99994975,human
9754,-17.920727,16.974047,human
9755,-9.756601,34.960846,human
9756,-38.678078,-11.956499,human
9757,-13.6017275,14.67025,human
9758,-26.19488,-7.3151903,human
9759,-9.226032,9.655672,human
9760,-17.128963,29.839632,human
9761,-16.429787,6.030792,human
9762,-24.15881,-0.431845,human
9763,-43.98303,-17.661095,human
9764,-28.43223,-24.949753,human
9765,-5.872206,22.610704,human
9766,-4.112776,7.528901,human
9767,-19.73292,15.577867,human
9768,-17.789103,-1.8933933,human
9769,-29.747337,-19.034168,human
9770,-21.015305,1.2742494,human
9771,-50.355827,-18.971773,human
9772,-17.011974,-0.74174803,human
9773,-10.19788,26.120281,human
9774,-22.093307,2.3559313,human
9775,-11.803433,16.985348,human
9776,-47.30276,3.4166422,human
9777,-8.739539,22.165087,human
9778,-12.983432,45.094547,human
9779,-29.273327,-24.075375,human
9780,-20.258322,-7.9859457,human
9781,-41.630836,-11.869327,human
9782,-0.50997293,20.79187,human
9783,-16.29239,-3.2714643,human
9784,-17.064276,8.070171,human
9785,-17.172384,18.892525,human
9786,-30.964684,-6.4405117,human
9787,-37.75604,-6.296475,human
9788,-17.00773,1.0311099,human
9789,-8.83896,27.623585,human
9790,-2.9086368,4.777181,human
9791,-20.898905,-7.9583697,human
9792,-37.628323,-15.201098,human
9793,-32.42753,-10.524498,human
9794,-17.705961,-8.705426,human
9795,-14.470317,40.345806,human
9796,-7.7368627,25.700197,human
9797,-7.1548324,23.441248,human
9798,-15.096009,0.8155066,human
9799,-18.22973,-7.622237,human
9800,-19.94034,12.408391,human
9801,-31.655926,-21.54765,human
9802,-44.03683,-20.370182,human
9803,-16.057411,15.178414,human
9804,-33.421055,-15.036519,human
9805,-44.969254,-13.638159,human
9806,-12.086701,18.125774,human
9807,-34.42023,-11.402103,human
9808,-35.872723,-20.071707,human
9809,-17.92973,-3.8582215,human
9810,-30.007109,-10.4688425,human
9811,-10.403997,18.33163,human
9812,-5.3015847,17.838438,human
9813,-26.946867,-3.9609485,human
9814,-34.4161,-14.549888,human
9815,-40.391964,-22.379467,human
9816,-29.475367,-7.8725624,human
9817,-30.644627,-23.450676,human
9818,-15.889899,8.331175,human
9819,-40.36736,-22.422153,human
9820,3.1169763,13.368723,human
9821,-8.214626,16.42444,human
9822,-40.18069,-12.9764,human
9823,1.312616,9.08972,human
9824,-17.515455,-10.306164,human
9825,-23.951729,-19.98284,human
9826,-28.582832,-26.660017,human
9827,-14.44057,-15.509071,human
9828,-21.030493,11.133481,human
9829,-13.498025,44.491943,human
9830,-27.031427,-24.342333,human
9831,-11.489176,21.243399,human
9832,-30.845045,-18.691048,human
9833,-37.487453,-24.972466,human
9834,-38.253456,-3.6539648,human
9835,-26.633186,-33.229256,human
9836,-19.182564,-4.510592,human
9837,-29.707718,-7.342581,human
9838,-18.207748,6.3214483,human
9839,-42.11072,-22.495817,human
9840,-24.409433,2.5316243,human
9841,-37.975456,-14.909702,human
9842,-33.414185,-5.218595,human
9843,-12.212359,2.622974,human
9844,-20.225517,-2.1158078,human
9845,-9.473751,24.201498,human
9846,-29.301577,-23.981989,human
9847,-4.8601885,7.803169,human
9848,-17.729422,-11.074528,human
9849,-16.91568,1.9572291,human
9850,-17.34577,-3.7315319,human
9851,-27.281254,-11.6551285,human
9852,-54.935806,-18.955124,human
9853,-25.87993,12.605712,human
9854,-25.049786,-21.16311,human
9855,-17.381493,2.7141564,human
9856,-13.23271,17.664791,human
9857,-32.396553,-10.465588,human
9858,-10.2233095,15.046106,human
9859,-6.821678,22.602795,human
9860,-16.115595,16.789389,human
9861,-30.023733,-12.353156,human
9862,-16.30344,-3.2712643,human
9863,-15.394554,20.340578,human
9864,-16.240358,-1.8696067,human
9865,-17.41883,-3.7208016,human
9866,-3.4890244,22.272606,human
9867,-15.444233,7.750709,human
9868,-9.060584,24.662294,human
9869,-39.280293,-9.496977,human
9870,-52.211773,11.838829,human
9871,-39.831642,-28.629938,human
9872,-29.539957,-21.774654,human
9873,-18.316294,13.94844,human
9874,-21.93388,3.3954875,human
9875,-16.747631,0.05898063,human
9876,-34.965965,16.58676,human
9877,-18.380816,7.469835,human
9878,-18.567627,17.356514,human
9879,-23.597225,35.092354,human
9880,-2.7800808,21.853369,human
9881,-15.636418,1.3358486,human
9882,-13.487544,12.211825,human
9883,-34.009357,-33.044678,human
9884,-29.118982,-16.264376,human
9885,-3.6557965,2.9125137,human
9886,-53.77269,-5.735114,human
9887,-7.229246,23.821184,human
9888,-17.077478,27.224419,human
9889,-7.1619997,18.391104,human
9890,-38.867916,-29.587723,human
9891,-8.978532,34.10046,human
9892,-11.243269,10.275554,human
9893,-23.339752,15.057017,human
9894,-15.157177,9.654328,human
9895,1.2446891,13.762209,human
9896,-15.737185,1.4530096,human
9897,-16.783245,35.27285,human
9898,-13.631943,21.6476,human
9899,-17.399076,7.6169395,human
9900,-24.2465,-1.4514638,human
9901,0.096382186,20.98977,human
9902,-34.4519,-5.971626,human
9903,-23.312687,-9.765516,human
9904,-30.612694,-4.10383,human
9905,-28.005466,-23.631756,human
9906,-9.348466,-10.393392,human
9907,-35.370956,-25.006618,human
9908,-24.325428,-3.7639546,human
9909,-18.689827,0.9619862,human
9910,-17.093277,16.284214,human
9911,-36.683826,-25.115536,human
9912,-25.662626,3.772972,human
9913,-18.572868,-10.245655,human
9914,-18.314486,15.556644,human
9915,-1.5974914,10.308356,human
9916,-34.540302,-12.859762,human
9917,-0.3412248,11.910471,human
9918,-30.75207,-19.657648,human
9919,-35.716568,-15.962112,human
9920,-17.655336,1.8956083,human
9921,-44.817436,-23.033928,human
9922,-15.600363,12.189915,human
9923,-38.358078,-27.743334,human
9924,-12.592437,20.21854,human
9925,-1.6953789,11.399689,human
9926,-10.173892,-0.85352737,human
9927,-12.679779,15.110522,human
9928,-22.058315,0.8188107,human
9929,-40.191387,-28.620613,human
9930,-25.398361,-26.554836,human
9931,-29.339653,27.04709,human
9932,-4.045812,39.04143,human
9933,-19.15917,4.412408,human
9934,-0.31135422,11.965307,human
9935,-19.185768,34.577835,human
9936,-17.146034,14.873511,human
9937,-24.631807,-13.157988,human
9938,-26.221325,-22.858885,human
9939,-18.204111,23.715437,human
9940,-32.94568,-10.050757,human
9941,-30.856483,-18.720146,human
9942,-14.4838505,11.915081,human
9943,-53.111122,-24.746607,human
9944,-21.551037,1.3764746,human
9945,-16.18206,2.7870038,human
9946,-49.369072,-27.223303,human
9947,-18.313166,13.950098,human
9948,-18.262861,-0.7459832,human
9949,-25.901659,11.461836,human
9950,-28.974478,-20.151646,human
9951,-24.25571,2.615964,human
9952,-4.059898,13.365296,human
9953,-49.36319,-26.18852,human
9954,-15.551143,15.686791,human
9955,-20.438843,14.497597,human
9956,-25.650736,21.312832,human
9957,-14.180091,35.803825,human
9958,-41.649624,-23.335577,human
9959,-35.702576,-5.495158,human
9960,-27.782318,-23.445047,human
9961,-8.245706,-5.7512746,human
9962,-28.438864,-28.028286,human
9963,-42.094593,-14.622827,human
9964,-22.744009,-2.1961362,human
9965,-26.767584,-16.367735,human
9966,-13.928561,8.362947,human
9967,-8.773931,24.811808,human
9968,-17.996447,-3.65946,human
9969,-16.236645,6.409483,human
9970,-20.629257,-8.7702265,human
9971,-21.694998,-5.3300366,human
9972,-6.6084785,25.390238,human
9973,-16.428738,0.42081496,human
9974,-29.38178,18.148752,human
9975,-19.222975,-0.53765386,human
9976,-16.227726,13.113766,human
9977,-4.1615214,23.76039,human
9978,-6.2677426,22.573374,human
9979,-18.00704,-7.7093635,human
9980,-5.1250815,27.077322,human
9981,-18.31628,-0.11987793,human
9982,-6.967382,15.397494,human
9983,-29.332779,5.7275205,human
9984,-23.379538,-22.312923,human
9985,-20.309296,6.753152,human
9986,-19.379078,7.3661094,human
9987,-17.081562,-0.89186037,human
9988,-7.7549963,25.704672,human
9989,-37.299885,-12.18077,human
9990,-24.427322,10.000992,human
9991,-11.599121,19.003468,human
9992,-15.170837,19.514128,human
9993,-54.979034,-4.7334704,human
9994,-29.256824,-25.259195,human
9995,-51.15197,-17.974709,human
9996,-26.374298,-27.9424,human
9997,-52.32894,-20.444555,human
