unmod1,human,vleng,Andrev2015,muscle,pc3,channel_name
-0.28430703,-0.19870065,-0.20658289,0.03995163,0.3056097,-0.23906703,filter_97
-0.07684085,-0.20655924,0.007050356,-0.018732602,0.16900003,-0.03264321,filter_98
-0.02631283,0.0012711865,-0.037375942,0.13527168,0.07425119,0.29741302,filter_99
-0.048479702,-0.042760782,0.01419651,0.13199656,-0.18272434,0.15465118,filter_100
0.17824118,0.16810672,0.11779636,-0.27384704,0.1485245,-0.008656108,filter_101
0.24516374,0.34933752,0.24247062,0.047453586,-0.13869241,-0.06630465,filter_102
-0.031707436,-0.12683588,-0.15051727,0.039917096,0.032862574,-0.07862632,filter_103
0.18780184,0.13448599,0.15177146,0.07635541,-0.045334265,-0.15712045,filter_104
-0.08958049,-0.116793096,-0.081917986,0.1056082,-0.028110703,0.15340617,filter_105
0.12910223,0.1412663,0.12266812,-0.15163782,-0.00951524,0.16321665,filter_106
-0.029283958,-0.07784485,-0.03765995,-0.03427438,-0.16353954,0.43914843,filter_107
-0.000239232,-0.022998767,0.06776684,0.07523539,0.022812046,0.28150827,filter_108
-0.5732822,-0.40753943,-0.49555114,0.08398131,0.010529127,-0.1915916,filter_109
-0.026207011,0.014708627,-0.01863428,0.060655754,-0.14697123,0.1268633,filter_110
0.16306491,0.18409222,0.10717636,-0.12574422,0.0047637634,0.17927708,filter_111
0.054383904,0.074731566,0.01562951,0.04533404,-0.083597094,0.13200669,filter_112
-0.056636993,-0.09669341,-0.04914756,0.12578239,0.02914009,0.18374701,filter_113
-0.16774994,-0.1191564,-0.13217343,-0.10658635,-0.04712472,-0.13365898,filter_114
0.14504567,0.1427776,0.0146081,-0.29745233,-0.13157354,-0.28283095,filter_115
-0.08501129,-0.023656392,-0.017575698,0.00072928454,-0.30777052,0.07995475,filter_116
-0.06006697,-0.07602417,-0.024040153,0.15045774,-0.26569635,0.42207986,filter_117
0.108471274,0.0626485,0.12725875,0.015016126,-0.46578008,0.27502868,filter_118
-0.015525396,-0.18146715,-0.052899387,-0.01888438,-0.3854884,0.07729667,filter_119
-0.43518326,-0.36178973,-0.33018047,0.012496498,-0.22826937,0.12597811,filter_120
-0.03133642,-0.05779008,-0.03132905,-0.11295919,-0.03876852,-0.02008418,filter_121
-0.30632195,-0.45263678,-0.34915105,-0.08126934,0.1287356,0.051547036,filter_122
0.10526396,0.2703072,0.042188644,0.32541823,0.019256594,-0.09527139,filter_123
